Type,Index,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0000,0100,0200,0300,0400,0500,0600,0700
Actual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,53.2,54.3,57.8,58.6,52.0,54.1,46.6,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forecast,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,48.0,58.8,65.4,67.1,64.8,61.8,54.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47076540493854,51.060027916334306,64.5,69.4,58.3,62.6,53.099999999999994,55.83582846619882,10.679341192340296,19.946519808389493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,47.2304132783968,68.3123122865195,64.50000000000001,65.69999999999999,64.1,70.80273033114344,60.2,35.58539321685367,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5707764168955904,27.72149666107342,26.382297155692015,63.0,66.9,62.302755147391515,70.33230486218376,58.2,67.35793783878404,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.817301633024336,36.1,58.8,41.19766783889478,59.391364729234986,48.65797431812575,58.3,44.8482541641513,17.465641888178943,1.9371859785233467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9768123381768135,34.9,50.8,50.74401079060765,58.29999999999999,58.73557131973743,46.40903072137359,29.955984137461478,3.694511556089168,7.155530351275727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.844451903630492,38.300000000000004,65.7,63.60000000000001,63.8,65.30769102700205,57.699999999999996,60.84675908055435,2.035171417358754,30.125547755848153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91044470426447,27.066012453878542,38.41383771821144,58.30000000000001,57.8,62.39999999999999,53.699999999999996,43.9,19.077291338766805,18.17980095190665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.577461603819515,68.98585210201946,75.05342903271313,75.13785973600552,68.6,71.71623909525456,68.75155011334216,67.19139623658755,55.817434630523856,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.763889115944213,38.0,60.743897858946205,63.000000000000014,60.699999999999996,57.699999999999996,67.55418586083982,51.048191139731415,42.91129824783697,5.5933796199470605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.50884460951707,39.02431254773873,62.22199310086616,66.5,70.99999999999999,68.3,56.9,54.900000000000006,48.48424601023707,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.203026379354853,12.60404158079676,53.491192688757856,64.10000000000001,70.89999999999999,68.3,58.699999999999996,37.38815534250606,13.908040766694448,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8701011424306,77.89215342848722,69.89654632390054,64.3,65.2,62.8,56.8,61.7,0.08046838369104137,34.16611791480858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.355801838904995,25.682855773654293,52.8,63.50000000000001,72.4623343781516,66.3,64.5,54.5,14.799999999999997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.50348452013296,60.26593137944749,67.36668035081902,69.80000000000001,59.2,59.212533943144955,54.72116538163191,56.300000000000004,17.399999999999995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69963828704439,39.11382754907661,59.7,58.40000000000001,63.099999999999994,60.7,65.77909978083956,55.178262914168684,9.999999999999996,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945563544549174,25.799999999999997,4.334106077320534,42.19358197874258,57.79999999999999,41.40176679366249,30.31124514211187,23.129458469231512,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.629156395609144,64.92507082289359,51.0,58.400000000000006,46.16120860660935,49.09903520043099,29.673366493542147,12.068786852840844,0.0,12.287382999657236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77762400248921,31.71137759575954,52.199999999999996,56.03705699861462,64.2,49.290770808868686,7.254428792989543,18.318376760965734,10.337478321466854,25.11186293768419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.77453552310591,25.862791248393222,45.599999999999994,58.30000000000001,61.79374891465669,67.5,49.1,58.16214655919665,0.0,11.782540657621908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.300000000000004,33.772203674278,49.699999999999996,54.77797556725457,62.49999999999999,61.9,59.22913662012877,40.7,13.599999999999994,1.064355437417857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,61.199999999999996,67.13643942169377,66.1,64.89999999999999,61.5,60.1,11.00154565176527,38.982610908001575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000001,36.36095213390414,61.699999999999996,61.400000000000006,67.54883235543929,59.8,61.39999999999999,60.55789937735142,11.699999999999996,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000003,35.332856455442304,44.46771516762843,41.04355522459811,60.79999999999999,54.89999999999999,55.16314022027397,41.25056791139967,6.688936042489043,5.4773807695645145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.400000000000002,47.057537646341736,65.0,65.3,67.0,67.69999999999999,57.643007585204906,53.8,5.312012436618627,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518895969558287,36.400000000000006,51.57058357470764,38.37995179035557,56.86650401166979,53.4496711147547,54.49999999999999,40.3745666403489,13.96904057962108,3.5622338587314246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78676615828413,31.350602088262956,51.347830276797986,66.60000000000001,61.49999999999999,65.7,47.69075317550703,44.699999999999996,18.899999999999995,22.053986812490926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,27.8,46.986943057991425,56.57666663264017,66.4,66.69999999999999,60.3,51.5,18.899999999999995,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.991948832573161,34.2,36.77762149172827,55.5,44.07039335597068,49.66490403762311,29.611363120973607,14.81915333477717,53.25430737660049,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1752039697219026,28.24178645868016,61.94141068557448,60.2,64.69999999999999,61.89999999999999,53.699999999999996,42.431426549931714,40.30310371512271,28.483933856239503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.174428623882875,30.799999999999997,37.444194313963884,62.5,68.91908439471068,57.27347726540374,59.92386357856559,62.027449425652435,18.77924135379483,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.400000000000002,38.8,44.86510982226778,63.400000000000006,61.5,57.13239923243617,54.49999999999999,40.7,49.82448178152622,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.206996795872556,36.400000000000006,50.41202629922948,67.1,64.1,60.67068527177216,54.8,47.74461132288586,12.921026872584516,9.814558210450903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30927821381293,61.93323948789809,59.722336797682594,49.570238853819106,62.89999999999999,53.89999999999999,51.9,56.332940087899395,18.899999999999995,19.296232008634327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.685676087381864,66.9155208033144,67.18479970284818,71.85872014027017,71.40933006282646,67.6,67.0,64.11350824804674,55.313859843076486,35.38425349749401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simulation,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914508027213742,57.37236604211496,67.95518544634001,67.42129680733679,70.39999999999999,69.0,60.20030777198664,62.415820948112085,12.899999999999999,2.3229399020775476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
